Linux 2.6.32-754.35.1.el6.x86_64 (hdfs-nn1.spa.umn.edu) 	02/18/2022 	_x86_64_	(16 CPU)

01:34:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:01:16 AM     all      0.11      0.00      0.09      0.06      0.00     99.74
09:01:36 AM     all      0.12      0.00      0.12      0.08      0.00     99.68
09:01:56 AM     all      0.11      0.00      0.10      0.07      0.00     99.72
09:02:16 AM     all      0.10      0.00      0.08      0.14      0.00     99.68
09:02:36 AM     all      0.11      0.00      0.12      0.05      0.00     99.72
09:02:56 AM     all      0.11      0.00      0.11      0.06      0.00     99.73
09:03:16 AM     all      0.10      0.00      0.08      0.04      0.00     99.78
09:03:36 AM     all      0.13      0.00      0.16      0.13      0.00     99.58
09:03:56 AM     all      0.12      0.00      0.10      0.04      0.00     99.74
09:04:16 AM     all      0.10      0.00      0.09      0.10      0.00     99.71
09:04:36 AM     all      0.12      0.00      0.12      0.03      0.00     99.73
09:04:56 AM     all      0.13      0.00      0.10      0.06      0.00     99.72
09:05:16 AM     all      0.12      0.00      0.54      0.10      0.00     99.24
09:05:36 AM     all      0.20      0.00      0.18      0.05      0.00     99.57
09:05:56 AM     all      0.13      0.00      0.09      0.06      0.00     99.72
09:06:16 AM     all      0.11      0.00      0.08      0.15      0.00     99.66
09:06:36 AM     all      0.12      0.00      0.11      0.05      0.00     99.72
09:06:56 AM     all      1.84      0.00      0.23      0.13      0.00     97.80
09:07:16 AM     all      0.80      0.00      0.27      0.10      0.00     98.82
09:07:36 AM     all      0.12      0.00      0.12      0.07      0.00     99.69
09:07:56 AM     all      0.12      0.00      0.10      0.06      0.00     99.72
09:08:16 AM     all      0.17      0.00      0.09      0.13      0.00     99.62
09:08:36 AM     all      0.13      0.00      0.13      0.06      0.00     99.68
09:08:56 AM     all      0.11      0.00      0.08      0.04      0.00     99.77
09:09:16 AM     all      0.10      0.00      0.07      0.08      0.00     99.75
09:09:36 AM     all      0.13      0.00      0.12      0.06      0.00     99.70
09:09:56 AM     all      0.11      0.00      0.09      0.03      0.00     99.77
09:10:16 AM     all      0.13      0.00      1.05      0.13      0.00     98.69
09:10:36 AM     all      0.23      0.00      0.22      0.07      0.00     99.48
09:10:56 AM     all      0.12      0.00      0.13      0.08      0.00     99.67
09:11:16 AM     all      0.10      0.00      0.07      0.07      0.00     99.76
09:11:36 AM     all      0.13      0.00      0.13      0.06      0.00     99.69
09:11:56 AM     all      0.11      0.00      0.08      0.05      0.00     99.76
09:12:16 AM     all      0.11      0.00      0.08      0.14      0.00     99.67
09:12:36 AM     all      0.12      0.00      0.12      0.05      0.00     99.72
09:12:56 AM     all      0.10      0.00      0.10      0.05      0.00     99.76
09:13:16 AM     all      0.10      0.00      0.08      0.06      0.00     99.76
09:13:36 AM     all      0.10      0.00      0.12      0.07      0.00     99.71
09:13:56 AM     all      0.11      0.00      0.10      0.03      0.00     99.76
09:14:16 AM     all      0.10      0.00      0.08      0.11      0.00     99.71
09:14:36 AM     all      0.15      0.00      0.15      0.06      0.00     99.64
09:14:56 AM     all      0.11      0.00      0.08      0.04      0.00     99.77
09:15:16 AM     all      9.55      0.00      1.14      0.07      0.00     89.25
09:15:36 AM     all      7.90      0.00      0.29      0.07      0.00     91.75
09:15:56 AM     all      0.10      0.00      0.08      0.09      0.00     99.72
09:16:16 AM     all      0.11      0.00      0.09      0.14      0.00     99.67
09:16:36 AM     all      0.11      0.00      0.12      0.06      0.00     99.71
09:16:56 AM     all      0.09      0.00      0.07      0.04      0.00     99.79
09:17:16 AM     all      0.12      0.00      0.08      0.04      0.00     99.76
09:17:36 AM     all      0.12      0.00      0.12      0.05      0.00     99.72
09:17:56 AM     all      0.13      0.00      0.09      0.05      0.00     99.73
09:18:16 AM     all      0.12      0.00      0.09      0.11      0.00     99.68
09:18:36 AM     all      0.13      0.00      0.12      0.09      0.00     99.65
09:18:56 AM     all      0.11      0.00      0.07      0.05      0.00     99.77
09:19:16 AM     all      0.12      0.00      0.08      0.08      0.00     99.72
09:19:36 AM     all      0.13      0.00      0.12      0.06      0.00     99.69
09:19:56 AM     all      0.11      0.00      0.07      0.03      0.00     99.79
09:20:16 AM     all      0.14      0.00      1.03      0.13      0.00     98.70
09:20:36 AM     all      0.19      0.00      0.17      0.08      0.00     99.56
09:20:56 AM     all      0.10      0.00      0.07      0.07      0.00     99.76
09:21:16 AM     all      0.10      0.00      0.08      0.03      0.00     99.78
09:21:36 AM     all      0.14      0.00      0.12      0.07      0.00     99.67
09:21:56 AM     all      0.10      0.00      0.08      0.07      0.00     99.76
09:22:16 AM     all      0.10      0.00      0.10      0.11      0.00     99.68
09:22:36 AM     all      0.13      0.00      0.12      0.07      0.00     99.68
09:22:56 AM     all      0.10      0.00      0.09      0.09      0.00     99.72
09:23:16 AM     all      0.16      0.00      0.10      0.07      0.00     99.67
09:23:36 AM     all      0.14      0.00      0.12      0.08      0.00     99.66
09:23:56 AM     all      0.09      0.00      0.07      0.03      0.00     99.80
09:24:16 AM     all      0.12      0.00      0.08      0.10      0.00     99.70
09:24:36 AM     all      0.12      0.00      0.12      0.08      0.00     99.69
09:24:56 AM     all      0.10      0.00      0.08      0.06      0.00     99.76
09:25:16 AM     all      0.12      0.00      0.32      0.08      0.00     99.49
09:25:36 AM     all      0.20      0.00      0.16      0.07      0.00     99.57
09:25:56 AM     all      0.09      0.00      0.07      0.04      0.00     99.80
09:26:16 AM     all      0.12      0.00      0.09      0.10      0.00     99.69
09:26:36 AM     all      0.14      0.00      0.12      0.06      0.00     99.68
09:26:56 AM     all      0.10      0.00      0.08      0.11      0.00     99.72
09:27:16 AM     all      0.12      0.00      0.08      0.07      0.00     99.73
09:27:36 AM     all      0.12      0.00      0.11      0.05      0.00     99.72
09:27:56 AM     all      0.09      0.00      0.08      0.06      0.00     99.78
09:28:16 AM     all      0.11      0.00      0.09      0.12      0.00     99.68
09:28:36 AM     all      0.11      0.00      0.13      0.06      0.00     99.70
09:28:56 AM     all      0.12      0.00      0.07      0.04      0.00     99.77
09:29:16 AM     all      0.10      0.00      0.09      0.08      0.00     99.73
09:29:36 AM     all      0.11      0.00      0.12      0.04      0.00     99.73
09:29:56 AM     all      0.11      0.00      0.08      0.04      0.00     99.77
09:30:16 AM     all      8.92      0.00      1.01      0.09      0.00     89.97
09:30:36 AM     all      8.78      0.00      0.31      0.09      0.00     90.81
09:30:56 AM     all      0.68      0.00      0.23      0.05      0.00     99.04
09:31:16 AM     all      0.11      0.00      0.10      0.13      0.00     99.67
09:31:36 AM     all      0.11      0.00      0.12      0.07      0.00     99.71
09:31:56 AM     all      0.10      0.00      0.08      0.09      0.00     99.73
09:32:16 AM     all      0.12      0.00      0.09      0.07      0.00     99.72
09:32:36 AM     all      0.11      0.00      0.12      0.12      0.00     99.65
09:32:56 AM     all      0.17      0.00      0.11      0.07      0.00     99.65
09:33:16 AM     all      0.11      0.00      0.09      0.07      0.00     99.73
09:33:36 AM     all      0.14      0.00      0.13      0.10      0.00     99.63
09:33:56 AM     all      0.12      0.00      0.08      0.05      0.00     99.75
09:34:16 AM     all      0.13      0.00      0.10      0.06      0.00     99.72
09:34:36 AM     all      0.15      0.00      0.13      0.13      0.00     99.59
09:34:56 AM     all      0.13      0.00      0.09      0.05      0.00     99.74
09:35:16 AM     all      0.13      0.00      0.96      0.08      0.00     98.83
09:35:36 AM     all      0.23      0.00      0.18      0.07      0.00     99.53
09:35:56 AM     all      0.12      0.00      0.08      0.05      0.00     99.75
09:36:16 AM     all      0.13      0.00      0.10      0.04      0.00     99.74
09:36:36 AM     all      0.16      0.00      0.13      0.12      0.00     99.60
09:36:56 AM     all      0.82      0.00      0.18      0.10      0.00     98.90
09:37:16 AM     all      2.00      0.00      0.34      0.07      0.00     97.60
09:37:36 AM     all      0.14      0.00      0.13      0.11      0.00     99.61
09:37:56 AM     all      0.12      0.00      0.10      0.06      0.00     99.72
09:38:16 AM     all      0.18      0.00      0.12      0.08      0.00     99.62
09:38:36 AM     all      0.16      0.00      0.17      0.22      0.00     99.45
09:38:56 AM     all      0.11      0.00      0.10      0.03      0.00     99.76
09:39:16 AM     all      0.13      0.00      0.09      0.04      0.00     99.74
09:39:36 AM     all      0.13      0.00      0.13      0.09      0.00     99.65
09:39:56 AM     all      0.10      0.00      0.08      0.03      0.00     99.79
09:40:16 AM     all      0.13      0.00      1.11      0.08      0.00     98.68
09:40:36 AM     all      0.25      0.00      0.22      0.11      0.00     99.42
09:40:56 AM     all      0.10      0.00      0.08      0.06      0.00     99.76
09:41:16 AM     all      0.11      0.00      0.08      0.06      0.00     99.75
09:41:36 AM     all      0.14      0.00      0.13      0.07      0.00     99.67
09:41:56 AM     all      0.11      0.00      0.08      0.04      0.00     99.77
09:42:16 AM     all      0.13      0.00      0.09      0.05      0.00     99.73
09:42:36 AM     all      0.13      0.00      0.13      0.13      0.00     99.62
09:42:56 AM     all      0.10      0.00      0.09      0.07      0.00     99.74
09:43:16 AM     all      0.13      0.00      0.09      0.08      0.00     99.70
09:43:36 AM     all      0.14      0.00      0.12      0.06      0.00     99.68
09:43:56 AM     all      0.58      0.00      0.41      0.50      0.00     98.51
09:44:16 AM     all      0.12      0.00      0.11      0.05      0.00     99.72
09:44:36 AM     all      0.13      0.00      0.13      0.22      0.00     99.51
09:44:56 AM     all      0.10      0.00      0.08      0.03      0.00     99.79
09:45:16 AM     all      9.21      0.00      1.25      0.08      0.00     89.47
09:45:36 AM     all      8.37      0.00      0.33      0.07      0.00     91.24
09:45:56 AM     all      0.13      0.00      0.09      0.04      0.00     99.74
09:46:16 AM     all      0.14      0.00      0.10      0.11      0.00     99.65
09:46:36 AM     all      0.13      0.00      0.12      0.10      0.00     99.64
09:46:56 AM     all      0.11      0.00      0.09      0.08      0.00     99.72
09:47:16 AM     all      0.11      0.00      0.09      0.05      0.00     99.75
09:47:36 AM     all      0.12      0.00      0.13      0.05      0.00     99.70
09:47:56 AM     all      0.13      0.00      0.10      0.06      0.00     99.72
09:48:16 AM     all      0.12      0.00      0.10      0.07      0.00     99.72
09:48:36 AM     all      0.12      0.00      0.13      0.13      0.00     99.62
09:48:56 AM     all      0.12      0.00      0.09      0.05      0.00     99.74
09:49:16 AM     all      0.16      0.00      0.13      0.05      0.00     99.66
09:49:36 AM     all      0.13      0.00      0.13      0.04      0.00     99.70
09:49:56 AM     all      0.12      0.00      0.07      0.04      0.00     99.77
09:50:16 AM     all      0.14      0.00      0.62      0.07      0.00     99.16
09:50:36 AM     all      0.23      0.00      0.18      0.13      0.00     99.46
09:50:56 AM     all      0.12      0.00      0.08      0.05      0.00     99.75
09:51:16 AM     all      0.17      0.00      0.09      0.05      0.00     99.69
09:51:36 AM     all      0.13      0.00      0.11      0.07      0.00     99.69
09:51:56 AM     all      0.11      0.00      0.08      0.06      0.00     99.75
09:52:16 AM     all      0.11      0.00      0.09      0.04      0.00     99.76
09:52:36 AM     all      0.13      0.00      0.13      0.10      0.00     99.64
09:52:56 AM     all      0.11      0.00      0.09      0.04      0.00     99.76
09:53:16 AM     all      0.17      0.00      0.12      0.08      0.00     99.64
09:53:36 AM     all      0.12      0.00      0.13      0.05      0.00     99.71
09:53:56 AM     all      0.11      0.00      0.09      0.05      0.00     99.75
09:54:16 AM     all      0.10      0.00      0.08      0.05      0.00     99.77
09:54:36 AM     all      0.12      0.00      0.14      0.11      0.00     99.63
09:54:56 AM     all      0.10      0.00      0.08      0.04      0.00     99.78
09:55:16 AM     all      0.13      0.00      0.90      0.06      0.00     98.92
09:55:36 AM     all      0.20      0.00      0.18      0.08      0.00     99.54
09:55:56 AM     all      0.10      0.00      0.08      0.05      0.00     99.76
09:56:16 AM     all      0.11      0.00      0.09      0.05      0.00     99.75
